path,clip_id,split,x,y,w,h,s_px,f_px,distance_m,band
data/frames/C/000276.jpg,C,train,0.531670,0.606639,0.009360,0.010103,21.82,2967.28,271.95,far_200_400
data/frames/C/000276.jpg,C,train,0.554916,0.685825,0.019773,0.063229,75.93,2967.28,78.16,near_0_200
data/frames/C/000276.jpg,C,train,0.490723,0.632943,0.012995,0.021156,45.70,2967.28,129.87,near_0_200
data/frames/C/000276.jpg,C,train,0.448696,0.922709,0.031107,0.153102,119.45,2967.28,49.68,near_0_200
data/frames/C/000276.jpg,C,train,0.448047,0.759722,0.022656,0.108333,87.00,2967.28,68.21,near_0_200
data/frames/C/000276.jpg,C,train,0.596484,0.952083,0.072656,0.084722,183.00,2967.28,32.43,near_0_200
data/frames/C/000276.jpg,C,train,0.617969,0.916667,0.068750,0.138889,264.00,2967.28,22.48,near_0_200
data/frames/C/000288.jpg,C,train,0.471747,0.916071,0.015697,0.034038,60.28,2967.28,98.46,near_0_200
data/frames/C/000288.jpg,C,train,0.470375,0.852726,0.015997,0.035841,61.43,2967.28,96.61,near_0_200
data/frames/C/000288.jpg,C,train,0.573269,0.669979,0.009990,0.014118,30.49,2967.28,194.61,near_0_200
data/frames/C/000288.jpg,C,train,0.532512,0.737749,0.009510,0.014998,32.40,2967.28,183.19,near_0_200
data/frames/C/000288.jpg,C,train,0.556145,0.879615,0.015549,0.027785,59.71,2967.28,99.39,near_0_200
data/frames/C/000288.jpg,C,train,0.523079,0.785046,0.010877,0.020637,41.77,2967.28,142.08,near_0_200
data/frames/C/000288.jpg,C,train,0.546382,0.805773,0.011309,0.021557,43.43,2967.28,136.66,near_0_200
data/frames/C/000288.jpg,C,train,0.587970,0.658426,0.009338,0.010016,21.63,2967.28,274.31,far_200_400
data/frames/C/000288.jpg,C,train,0.463970,0.754355,0.013179,0.022264,48.09,2967.28,123.40,near_0_200
data/frames/C/000288.jpg,C,train,0.479733,0.802703,0.012352,0.022526,47.43,2967.28,125.12,near_0_200
data/frames/C/000288.jpg,C,train,0.558094,0.722009,0.020542,0.058911,78.88,2967.28,75.23,near_0_200
data/frames/C/000288.jpg,C,train,0.486445,0.755590,0.011482,0.023346,44.09,2967.28,134.60,near_0_200
data/frames/C/000288.jpg,C,train,0.521232,0.826902,0.011425,0.024065,43.87,2967.28,135.27,near_0_200
data/frames/C/000288.jpg,C,train,0.518076,0.673920,0.010015,0.013781,29.77,2967.28,199.37,near_0_200
data/frames/C/000288.jpg,C,train,0.411466,0.878125,0.017901,0.047250,68.74,2967.28,86.33,near_0_200
data/frames/C/000288.jpg,C,train,0.565072,0.627431,0.010994,0.011993,25.90,2967.28,229.09,far_200_400
data/frames/C/000288.jpg,C,train,0.499384,0.727169,0.012953,0.022533,48.67,2967.28,121.93,near_0_200
data/frames/C/000288.jpg,C,train,0.527149,0.684363,0.010202,0.014885,32.15,2967.28,184.58,near_0_200
data/frames/C/000288.jpg,C,train,0.511018,0.705955,0.010206,0.013714,29.62,2967.28,200.34,far_200_400
data/frames/C/000288.jpg,C,train,0.526413,0.654804,0.010054,0.012270,26.50,2967.28,223.92,far_200_400
data/frames/C/000288.jpg,C,train,0.544705,0.659134,0.016080,0.029311,61.75,2967.28,96.11,near_0_200
data/frames/C/000288.jpg,C,train,0.404984,0.983163,0.022997,0.033674,72.74,2967.28,81.59,near_0_200
data/frames/C/000288.jpg,C,train,0.546256,0.705249,0.016745,0.032496,64.30,2967.28,92.29,near_0_200
data/frames/C/000288.jpg,C,train,0.496922,0.664934,0.031700,0.042691,92.21,2967.28,64.36,near_0_200
data/frames/C/000288.jpg,C,train,0.449826,0.817122,0.033225,0.112681,127.58,2967.28,46.51,near_0_200
data/frames/C/000288.jpg,C,train,0.549504,0.694784,0.023920,0.052723,91.85,2967.28,64.61,near_0_200
data/frames/C/000288.jpg,C,train,0.582812,0.955556,0.060937,0.080556,174.00,2967.28,34.11,near_0_200
data/frames/C/000288.jpg,C,train,0.607031,0.921528,0.057813,0.131944,222.00,2967.28,26.73,near_0_200
data/frames/C/000300.jpg,C,train,0.576837,0.708843,0.009768,0.012652,27.33,2967.28,217.16,far_200_400
data/frames/C/000300.jpg,C,train,0.478513,0.855539,0.012784,0.023207,49.09,2967.28,120.89,near_0_200
data/frames/C/000300.jpg,C,train,0.546599,0.832968,0.010705,0.019994,41.11,2967.28,144.37,near_0_200
data/frames/C/000300.jpg,C,train,0.534281,0.774694,0.009918,0.015703,33.92,2967.28,174.97,near_0_200
data/frames/C/000300.jpg,C,train,0.553534,0.901377,0.014450,0.025622,55.34,2967.28,107.23,near_0_200
data/frames/C/000300.jpg,C,train,0.484081,0.805057,0.011745,0.023539,45.10,2967.28,131.58,near_0_200
data/frames/C/000300.jpg,C,train,0.473187,0.980073,0.017461,0.036813,67.05,2967.28,88.51,near_0_200
data/frames/C/000300.jpg,C,train,0.470367,0.910306,0.016574,0.038554,63.64,2967.28,93.25,near_0_200
data/frames/C/000300.jpg,C,train,0.508590,0.752918,0.009564,0.015278,33.00,2967.28,179.83,near_0_200
data/frames/C/000300.jpg,C,train,0.515179,0.718563,0.011212,0.014303,30.89,2967.28,192.09,near_0_200
data/frames/C/000300.jpg,C,train,0.521466,0.856398,0.011271,0.022309,43.28,2967.28,137.12,near_0_200
data/frames/C/000300.jpg,C,train,0.591757,0.697003,0.009266,0.011655,25.17,2967.28,235.73,far_200_400
data/frames/C/000300.jpg,C,train,0.524419,0.817822,0.011278,0.020415,43.31,2967.28,137.03,near_0_200
data/frames/C/000300.jpg,C,train,0.461690,0.803596,0.012224,0.024319,46.94,2967.28,126.43,near_0_200
data/frames/C/000300.jpg,C,train,0.525177,0.729046,0.010112,0.013670,29.53,2967.28,200.99,far_200_400
data/frames/C/000300.jpg,C,train,0.497053,0.773396,0.013185,0.023371,50.48,2967.28,117.56,near_0_200
data/frames/C/000300.jpg,C,train,0.594032,0.661986,0.034598,0.036728,79.33,2967.28,74.81,near_0_200
data/frames/C/000300.jpg,C,train,0.521213,0.701523,0.010200,0.009999,21.60,2967.28,274.78,far_200_400
data/frames/C/000300.jpg,C,train,0.542545,0.702722,0.016522,0.030532,63.44,2967.28,93.54,near_0_200
data/frames/C/000300.jpg,C,train,0.408812,0.952188,0.018863,0.051729,72.43,2967.28,81.93,near_0_200
data/frames/C/000300.jpg,C,train,0.561380,0.754028,0.021585,0.057857,82.89,2967.28,71.60,near_0_200
data/frames/C/000300.jpg,C,train,0.559405,0.671496,0.010336,0.011306,24.42,2967.28,243.01,far_200_400
data/frames/C/000300.jpg,C,train,0.594169,0.940289,0.048071,0.119422,184.59,2967.28,32.15,near_0_200
data/frames/C/000300.jpg,C,train,0.488672,0.711806,0.033594,0.048611,105.00,2967.28,56.52,near_0_200
data/frames/C/000300.jpg,C,train,0.446484,0.876389,0.021094,0.125000,81.00,2967.28,73.27,near_0_200
data/frames/C/000300.jpg,C,train,0.567969,0.963194,0.042188,0.062500,135.00,2967.28,43.96,near_0_200
data/frames/C/000312.jpg,C,train,0.481500,0.854621,0.012229,0.024282,46.96,2967.28,126.38,near_0_200
data/frames/C/000312.jpg,C,train,0.536331,0.809929,0.009994,0.016037,34.64,2967.28,171.32,near_0_200
data/frames/C/000312.jpg,C,train,0.580418,0.746919,0.010327,0.013669,29.53,2967.28,201.00,far_200_400
data/frames/C/000312.jpg,C,train,0.458624,0.854214,0.011900,0.024474,45.70,2967.28,129.87,near_0_200
data/frames/C/000312.jpg,C,train,0.476720,0.908874,0.013003,0.025455,49.93,2967.28,118.85,near_0_200
data/frames/C/000312.jpg,C,train,0.550682,0.924670,0.013313,0.023695,51.12,2967.28,116.09,near_0_200
data/frames/C/000312.jpg,C,train,0.547592,0.860346,0.010651,0.019290,40.90,2967.28,145.10,near_0_200
data/frames/C/000312.jpg,C,train,0.470437,0.968125,0.017098,0.040242,65.66,2967.28,90.39,near_0_200
data/frames/C/000312.jpg,C,train,0.522378,0.885166,0.011365,0.022516,43.64,2967.28,135.98,near_0_200
data/frames/C/000312.jpg,C,train,0.523168,0.772811,0.010457,0.014124,30.51,2967.28,194.53,near_0_200
data/frames/C/000312.jpg,C,train,0.595408,0.734548,0.009944,0.012007,25.94,2967.28,228.82,far_200_400
data/frames/C/000312.jpg,C,train,0.494902,0.820245,0.013779,0.024920,52.91,2967.28,112.16,near_0_200
data/frames/C/000312.jpg,C,train,0.506114,0.797670,0.009364,0.015592,33.68,2967.28,176.21,near_0_200
data/frames/C/000312.jpg,C,train,0.511941,0.762940,0.010288,0.013687,29.56,2967.28,200.74,far_200_400
data/frames/C/000312.jpg,C,train,0.516116,0.745371,0.010465,0.011857,25.61,2967.28,231.72,far_200_400
data/frames/C/000312.jpg,C,train,0.540119,0.745348,0.017167,0.030202,65.24,2967.28,90.97,near_0_200
data/frames/C/000312.jpg,C,train,0.525994,0.849999,0.011292,0.019208,41.49,2967.28,143.04,near_0_200
data/frames/C/000312.jpg,C,train,0.593196,0.703068,0.036339,0.036934,79.78,2967.28,74.39,near_0_200
data/frames/C/000312.jpg,C,train,0.565415,0.786715,0.022470,0.052478,86.28,2967.28,68.78,near_0_200
data/frames/C/000312.jpg,C,train,0.586401,0.947334,0.039393,0.103922,151.27,2967.28,39.23,near_0_200
data/frames/C/000312.jpg,C,train,0.553537,0.715189,0.010274,0.010545,22.78,2967.28,260.55,far_200_400
data/frames/C/000312.jpg,C,train,0.487087,0.755420,0.030924,0.042565,91.94,2967.28,64.55,near_0_200
data/frames/C/000312.jpg,C,train,0.444922,0.917361,0.021094,0.126389,81.00,2967.28,73.27,near_0_200
data/frames/C/000312.jpg,C,train,0.562109,0.972222,0.041406,0.044444,96.00,2967.28,61.82,near_0_200
data/frames/D/000000.jpg,D,train,0.966404,0.867868,0.066437,0.074674,161.30,2967.28,36.79,near_0_200
data/frames/D/000000.jpg,D,train,0.979998,0.184554,0.039896,0.068645,148.27,2967.28,40.02,near_0_200
data/frames/D/000000.jpg,D,train,0.469141,0.703472,0.060156,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000000.jpg,D,train,0.711328,0.806944,0.067969,0.086111,186.00,2967.28,31.91,near_0_200
data/frames/D/000000.jpg,D,train,0.802344,0.764583,0.065625,0.084722,183.00,2967.28,32.43,near_0_200
data/frames/D/000000.jpg,D,train,0.579688,0.506944,0.039062,0.050000,108.00,2967.28,54.95,near_0_200
data/frames/D/000000.jpg,D,train,0.037109,0.475000,0.069531,0.075000,162.00,2967.28,36.63,near_0_200
data/frames/D/000000.jpg,D,train,0.509766,0.245139,0.074219,0.048611,105.00,2967.28,56.52,near_0_200
data/frames/D/000000.jpg,D,train,0.325000,0.224306,0.070312,0.059722,129.00,2967.28,46.00,near_0_200
data/frames/D/000015.jpg,D,train,0.979745,0.184084,0.040440,0.072264,155.29,2967.28,38.22,near_0_200
data/frames/D/000015.jpg,D,train,0.102734,0.503472,0.071094,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000015.jpg,D,train,0.057813,0.390972,0.060937,0.065278,141.00,2967.28,42.09,near_0_200
data/frames/D/000015.jpg,D,train,0.323828,0.225694,0.069531,0.054167,117.00,2967.28,50.72,near_0_200
data/frames/D/000015.jpg,D,train,0.512891,0.243056,0.072656,0.052778,114.00,2967.28,52.06,near_0_200
data/frames/D/000015.jpg,D,train,0.657813,0.547222,0.046875,0.055556,120.00,2967.28,49.45,near_0_200
data/frames/D/000015.jpg,D,train,0.533984,0.721528,0.064844,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000015.jpg,D,train,0.775391,0.836111,0.074219,0.086111,186.00,2967.28,31.91,near_0_200
data/frames/D/000015.jpg,D,train,0.862891,0.793750,0.067969,0.079167,171.00,2967.28,34.70,near_0_200
data/frames/D/000030.jpg,D,train,0.978296,0.184256,0.043291,0.073985,159.81,2967.28,37.14,near_0_200
data/frames/D/000030.jpg,D,train,0.840855,0.868160,0.080308,0.075620,163.34,2967.28,36.33,near_0_200
data/frames/D/000030.jpg,D,train,0.123539,0.423111,0.074311,0.065270,140.98,2967.28,42.09,near_0_200
data/frames/D/000030.jpg,D,train,0.182397,0.543013,0.085753,0.067064,144.86,2967.28,40.97,near_0_200
data/frames/D/000030.jpg,D,train,0.919922,0.829861,0.063281,0.087500,189.00,2967.28,31.40,near_0_200
data/frames/D/000030.jpg,D,train,0.596484,0.746528,0.072656,0.073611,159.00,2967.28,37.32,near_0_200
data/frames/D/000030.jpg,D,train,0.730859,0.587500,0.041406,0.063889,138.00,2967.28,43.00,near_0_200
data/frames/D/000030.jpg,D,train,0.512109,0.252778,0.074219,0.055556,120.00,2967.28,49.45,near_0_200
data/frames/D/000030.jpg,D,train,0.326172,0.225694,0.071094,0.056944,123.00,2967.28,48.25,near_0_200
data/frames/D/000045.jpg,D,train,0.967171,0.866309,0.065213,0.078464,169.48,2967.28,35.02,near_0_200
data/frames/D/000045.jpg,D,train,0.991437,0.463489,0.017126,0.047977,65.76,2967.28,90.24,near_0_200
data/frames/D/000045.jpg,D,train,0.991410,0.246114,0.017179,0.054036,65.97,2967.28,89.96,near_0_200
data/frames/D/000045.jpg,D,train,0.892854,0.894887,0.076685,0.079920,172.63,2967.28,34.38,near_0_200
data/frames/D/000045.jpg,D,train,0.985681,0.383915,0.028638,0.048626,105.03,2967.28,56.50,near_0_200
data/frames/D/000045.jpg,D,train,0.799219,0.632639,0.048438,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000045.jpg,D,train,0.656250,0.764583,0.070312,0.073611,159.00,2967.28,37.32,near_0_200
data/frames/D/000045.jpg,D,train,0.971484,0.189583,0.050781,0.070833,153.00,2967.28,38.79,near_0_200
data/frames/D/000045.jpg,D,train,0.512500,0.253472,0.067187,0.054167,117.00,2967.28,50.72,near_0_200
data/frames/D/000045.jpg,D,train,0.182422,0.453472,0.064844,0.059722,129.00,2967.28,46.00,near_0_200
data/frames/D/000045.jpg,D,train,0.331250,0.235417,0.073438,0.043056,93.00,2967.28,63.81,near_0_200
data/frames/D/000045.jpg,D,train,0.250391,0.575000,0.071094,0.063889,138.00,2967.28,43.00,near_0_200
data/frames/D/000060.jpg,D,train,0.937485,0.923407,0.075248,0.079249,171.18,2967.28,34.67,near_0_200
data/frames/D/000060.jpg,D,train,0.987835,0.889082,0.024331,0.059062,93.43,2967.28,63.52,near_0_200
data/frames/D/000060.jpg,D,train,0.983244,0.253860,0.033503,0.055884,120.71,2967.28,49.16,near_0_200
data/frames/D/000060.jpg,D,train,0.983281,0.465391,0.032669,0.045612,98.52,2967.28,60.24,near_0_200
data/frames/D/000060.jpg,D,train,0.964768,0.200940,0.069990,0.075738,163.59,2967.28,36.28,near_0_200
data/frames/D/000060.jpg,D,train,0.868425,0.683033,0.061617,0.053033,114.55,2967.28,51.81,near_0_200
data/frames/D/000060.jpg,D,train,0.717504,0.785439,0.073507,0.063544,137.26,2967.28,43.24,near_0_200
data/frames/D/000060.jpg,D,train,0.975391,0.388194,0.041406,0.051389,111.00,2967.28,53.46,near_0_200
data/frames/D/000060.jpg,D,train,0.325000,0.611806,0.068750,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000060.jpg,D,train,0.242578,0.481250,0.061719,0.056944,123.00,2967.28,48.25,near_0_200
data/frames/D/000060.jpg,D,train,0.337109,0.243750,0.067969,0.040278,87.00,2967.28,68.21,near_0_200
data/frames/D/000060.jpg,D,train,0.510156,0.259722,0.059375,0.052778,114.00,2967.28,52.06,near_0_200
data/frames/D/000075.jpg,D,train,0.971164,0.955304,0.057528,0.080508,173.90,2967.28,34.13,near_0_200
data/frames/D/000075.jpg,D,train,0.955003,0.210915,0.080031,0.069580,150.29,2967.28,39.49,near_0_200
data/frames/D/000075.jpg,D,train,0.969427,0.384284,0.061146,0.063377,136.89,2967.28,43.35,near_0_200
data/frames/D/000075.jpg,D,train,0.974855,0.251762,0.050131,0.077576,167.56,2967.28,35.42,near_0_200
data/frames/D/000075.jpg,D,train,0.301953,0.507639,0.058594,0.059722,129.00,2967.28,46.00,near_0_200
data/frames/D/000075.jpg,D,train,0.396484,0.635417,0.063281,0.070833,153.00,2967.28,38.79,near_0_200
data/frames/D/000075.jpg,D,train,0.341406,0.256250,0.060937,0.051389,111.00,2967.28,53.46,near_0_200
data/frames/D/000075.jpg,D,train,0.512500,0.272917,0.065625,0.048611,105.00,2967.28,56.52,near_0_200
data/frames/D/000075.jpg,D,train,0.758594,0.804861,0.059375,0.079167,171.00,2967.28,34.70,near_0_200
data/frames/D/000075.jpg,D,train,0.973828,0.464583,0.044531,0.051389,111.00,2967.28,53.46,near_0_200
data/frames/D/000090.jpg,D,train,0.938436,0.223529,0.077545,0.067635,146.09,2967.28,40.62,near_0_200
data/frames/D/000090.jpg,D,train,0.966438,0.268058,0.067125,0.064195,138.66,2967.28,42.80,near_0_200
data/frames/D/000090.jpg,D,train,0.991475,0.177041,0.017049,0.043913,65.47,2967.28,90.65,near_0_200
data/frames/D/000090.jpg,D,train,0.989481,0.975435,0.021037,0.048475,80.78,2967.28,73.46,near_0_200
data/frames/D/000090.jpg,D,train,0.932280,0.983179,0.008408,0.014339,30.97,2967.28,191.61,near_0_200
data/frames/D/000090.jpg,D,train,0.462891,0.664583,0.063281,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000090.jpg,D,train,0.357031,0.536806,0.056250,0.054167,117.00,2967.28,50.72,near_0_200
data/frames/D/000090.jpg,D,train,0.344922,0.265278,0.060156,0.044444,96.00,2967.28,61.82,near_0_200
data/frames/D/000090.jpg,D,train,0.507422,0.281250,0.052344,0.054167,117.00,2967.28,50.72,near_0_200
data/frames/D/000090.jpg,D,train,0.953516,0.388889,0.067969,0.047222,102.00,2967.28,58.18,near_0_200
data/frames/D/000090.jpg,D,train,0.963672,0.467361,0.057031,0.043056,93.00,2967.28,63.81,near_0_200
data/frames/D/000090.jpg,D,train,0.803125,0.832639,0.060937,0.068056,147.00,2967.28,40.37,near_0_200
data/frames/D/000105.jpg,D,train,0.922544,0.234049,0.074459,0.067032,144.79,2967.28,40.99,near_0_200
data/frames/D/000105.jpg,D,train,0.983231,0.186136,0.033117,0.048608,104.99,2967.28,56.52,near_0_200
data/frames/D/000105.jpg,D,train,0.956367,0.276410,0.075244,0.063620,137.42,2967.28,43.19,near_0_200
data/frames/D/000105.jpg,D,train,0.939287,0.397582,0.061658,0.059014,127.47,2967.28,46.56,near_0_200
data/frames/D/000105.jpg,D,train,0.328857,0.920797,0.040734,0.022714,49.06,2967.28,120.96,near_0_200
data/frames/D/000105.jpg,D,train,0.525391,0.687500,0.058594,0.055556,120.00,2967.28,49.45,near_0_200
data/frames/D/000105.jpg,D,train,0.408203,0.553472,0.055469,0.056944,123.00,2967.28,48.25,near_0_200
data/frames/D/000105.jpg,D,train,0.345313,0.271528,0.059375,0.048611,105.00,2967.28,56.52,near_0_200
data/frames/D/000105.jpg,D,train,0.501563,0.290278,0.060937,0.052778,114.00,2967.28,52.06,near_0_200
data/frames/D/000105.jpg,D,train,0.849609,0.857639,0.055469,0.065278,141.00,2967.28,42.09,near_0_200
data/frames/D/000105.jpg,D,train,0.948438,0.465278,0.062500,0.041667,90.00,2967.28,65.94,near_0_200
data/frames/D/000120.jpg,D,train,0.908658,0.244004,0.071959,0.065528,141.54,2967.28,41.93,near_0_200
data/frames/D/000120.jpg,D,train,0.893759,0.891021,0.062432,0.068458,147.87,2967.28,40.13,near_0_200
data/frames/D/000120.jpg,D,train,0.975392,0.190303,0.049216,0.057592,124.40,2967.28,47.71,near_0_200
data/frames/D/000120.jpg,D,train,0.941003,0.286278,0.074185,0.061179,132.15,2967.28,44.91,near_0_200
data/frames/D/000120.jpg,D,train,0.924022,0.401152,0.059519,0.057356,123.89,2967.28,47.90,near_0_200
data/frames/D/000120.jpg,D,train,0.929688,0.470139,0.046875,0.045833,99.00,2967.28,59.95,near_0_200
data/frames/D/000120.jpg,D,train,0.454297,0.575694,0.047656,0.059722,129.00,2967.28,46.00,near_0_200
data/frames/D/000120.jpg,D,train,0.586719,0.709028,0.054688,0.065278,141.00,2967.28,42.09,near_0_200
data/frames/D/000120.jpg,D,train,0.353125,0.279861,0.059375,0.048611,105.00,2967.28,56.52,near_0_200
data/frames/D/000135.jpg,D,train,0.896841,0.251116,0.071679,0.061230,132.26,2967.28,44.87,near_0_200
data/frames/D/000135.jpg,D,train,0.927117,0.291128,0.070768,0.060222,130.08,2967.28,45.62,near_0_200
data/frames/D/000135.jpg,D,train,0.934147,0.923095,0.061590,0.076734,165.75,2967.28,35.81,near_0_200
data/frames/D/000135.jpg,D,train,0.971252,0.366750,0.057496,0.087173,188.29,2967.28,31.52,near_0_200
data/frames/D/000135.jpg,D,train,0.972196,0.439345,0.050992,0.042483,91.76,2967.28,64.67,near_0_200
data/frames/D/000135.jpg,D,train,0.910935,0.404990,0.057307,0.056278,121.56,2967.28,48.82,near_0_200
data/frames/D/000135.jpg,D,train,0.647433,0.732485,0.056322,0.053905,116.43,2967.28,50.97,near_0_200
data/frames/D/000135.jpg,D,train,0.967878,0.201787,0.063274,0.057088,123.31,2967.28,48.13,near_0_200
data/frames/D/000135.jpg,D,train,0.499841,0.589916,0.045286,0.046771,101.03,2967.28,58.74,near_0_200
data/frames/D/000135.jpg,D,train,0.355859,0.286806,0.057031,0.043056,93.00,2967.28,63.81,near_0_200
data/frames/D/000135.jpg,D,train,0.501172,0.302083,0.050781,0.051389,111.00,2967.28,53.46,near_0_200
data/frames/D/000135.jpg,D,train,0.915234,0.472917,0.042969,0.037500,81.00,2967.28,73.27,near_0_200
data/frames/D/000150.jpg,D,train,0.885793,0.257732,0.068867,0.059416,128.34,2967.28,46.24,near_0_200
data/frames/D/000150.jpg,D,train,0.915618,0.297080,0.069909,0.056941,122.99,2967.28,48.25,near_0_200
data/frames/D/000150.jpg,D,train,0.971256,0.964154,0.057447,0.070062,151.33,2967.28,39.21,near_0_200
data/frames/D/000150.jpg,D,train,0.953721,0.209722,0.058636,0.054972,118.74,2967.28,49.98,near_0_200
data/frames/D/000150.jpg,D,train,0.974498,0.252410,0.050025,0.055845,120.63,2967.28,49.20,near_0_200
data/frames/D/000150.jpg,D,train,0.810499,0.983263,0.062206,0.033475,72.31,2967.28,82.08,near_0_200
data/frames/D/000150.jpg,D,train,0.965037,0.368407,0.069925,0.093536,202.04,2967.28,29.37,near_0_200
data/frames/D/000150.jpg,D,train,0.899500,0.407015,0.055703,0.055616,120.13,2967.28,49.40,near_0_200
data/frames/D/000150.jpg,D,train,0.912982,0.470307,0.062742,0.052806,114.06,2967.28,52.03,near_0_200
data/frames/D/000150.jpg,D,train,0.958404,0.439024,0.048896,0.039716,85.79,2967.28,69.18,near_0_200
data/frames/D/000150.jpg,D,train,0.936746,0.485517,0.033043,0.039141,84.54,2967.28,70.19,near_0_200
data/frames/D/000150.jpg,D,train,0.696875,0.754167,0.053125,0.061111,132.00,2967.28,44.96,near_0_200
data/frames/D/000150.jpg,D,train,0.360156,0.292361,0.053125,0.043056,93.00,2967.28,63.81,near_0_200
data/frames/D/000150.jpg,D,train,0.543750,0.602083,0.048438,0.051389,111.00,2967.28,53.46,near_0_200
data/frames/D/000165.jpg,D,train,0.904368,0.302063,0.067193,0.053955,116.54,2967.28,50.92,near_0_200
data/frames/D/000165.jpg,D,train,0.874671,0.264520,0.065928,0.057900,125.06,2967.28,47.45,near_0_200
data/frames/D/000165.jpg,D,train,0.989899,0.985641,0.020181,0.027834,60.12,2967.28,98.71,near_0_200
data/frames/D/000165.jpg,D,train,0.941492,0.218552,0.059266,0.053706,116.00,2967.28,51.16,near_0_200
data/frames/D/000165.jpg,D,train,0.961652,0.259006,0.049323,0.053596,115.77,2967.28,51.26,near_0_200
data/frames/D/000165.jpg,D,train,0.889073,0.409597,0.053947,0.053311,115.15,2967.28,51.54,near_0_200
data/frames/D/000165.jpg,D,train,0.924470,0.484113,0.032969,0.040689,87.89,2967.28,67.52,near_0_200
data/frames/D/000165.jpg,D,train,0.747742,0.943043,0.054760,0.063891,138.00,2967.28,43.00,near_0_200
data/frames/D/000165.jpg,D,train,0.200564,0.945651,0.033583,0.018230,39.38,2967.28,150.71,near_0_200
data/frames/D/000165.jpg,D,train,0.364844,0.299306,0.051562,0.040278,87.00,2967.28,68.21,near_0_200
data/frames/D/000180.jpg,D,train,0.893221,0.309281,0.067255,0.054712,118.18,2967.28,50.22,near_0_200
data/frames/D/000180.jpg,D,train,0.865239,0.270005,0.063669,0.057170,123.49,2967.28,48.06,near_0_200
data/frames/D/000180.jpg,D,train,0.929376,0.225337,0.054087,0.048125,103.95,2967.28,57.09,near_0_200
data/frames/D/000180.jpg,D,train,0.165642,0.954408,0.019782,0.016088,34.75,2967.28,170.78,near_0_200
data/frames/D/000180.jpg,D,train,0.696314,0.892716,0.066675,0.062095,134.13,2967.28,44.25,near_0_200
data/frames/D/000180.jpg,D,train,0.951912,0.264986,0.053105,0.052934,114.34,2967.28,51.90,near_0_200
data/frames/D/000180.jpg,D,train,0.878054,0.410186,0.052411,0.050967,110.09,2967.28,53.91,near_0_200
data/frames/D/000180.jpg,D,train,0.993463,0.234202,0.013074,0.034801,50.20,2967.28,118.21,near_0_200
data/frames/D/000180.jpg,D,train,0.370432,0.308128,0.051404,0.037680,81.39,2967.28,72.92,near_0_200
data/frames/D/000180.jpg,D,train,0.886719,0.474306,0.048438,0.040278,87.00,2967.28,68.21,near_0_200
data/frames/D/000180.jpg,D,train,0.792578,0.793056,0.046094,0.061111,132.00,2967.28,44.96,near_0_200
data/frames/D/000180.jpg,D,train,0.621875,0.631944,0.043750,0.055556,120.00,2967.28,49.45,near_0_200
data/frames/D/000180.jpg,D,train,0.986328,0.654861,0.019531,0.081944,75.00,2967.28,79.13,near_0_200
data/frames/D/000195.jpg,D,train,0.883171,0.312645,0.064048,0.052964,114.40,2967.28,51.87,near_0_200
data/frames/D/000195.jpg,D,train,0.855988,0.275666,0.063235,0.055297,119.44,2967.28,49.69,near_0_200
data/frames/D/000195.jpg,D,train,0.986565,0.239241,0.025324,0.034954,75.50,2967.28,78.60,near_0_200
data/frames/D/000195.jpg,D,train,0.837022,0.823102,0.055713,0.058465,126.28,2967.28,46.99,near_0_200
data/frames/D/000195.jpg,D,train,0.641849,0.848913,0.065143,0.058186,125.68,2967.28,47.22,near_0_200
data/frames/D/000195.jpg,D,train,0.938067,0.269986,0.047758,0.051151,110.49,2967.28,53.71,near_0_200
data/frames/D/000195.jpg,D,train,0.915058,0.231352,0.047238,0.049724,107.40,2967.28,55.25,near_0_200
data/frames/D/000195.jpg,D,train,0.984063,0.693189,0.030911,0.083038,118.70,2967.28,50.00,near_0_200
data/frames/D/000195.jpg,D,train,0.660305,0.651195,0.044067,0.046940,101.39,2967.28,58.53,near_0_200
data/frames/D/000195.jpg,D,train,0.883759,0.469616,0.063013,0.049835,107.64,2967.28,55.13,near_0_200
data/frames/D/000195.jpg,D,train,0.866406,0.410417,0.048438,0.037500,81.00,2967.28,73.27,near_0_200
data/frames/D/000195.jpg,D,train,0.968750,0.413194,0.050000,0.034722,75.00,2967.28,79.13,near_0_200
data/frames/D/000195.jpg,D,train,0.370703,0.312500,0.050781,0.038889,84.00,2967.28,70.65,near_0_200
data/frames/D/000210.jpg,D,train,0.873033,0.315530,0.061509,0.051820,111.93,2967.28,53.02,near_0_200
data/frames/D/000210.jpg,D,train,0.845829,0.280607,0.062463,0.054058,116.77,2967.28,50.82,near_0_200
data/frames/D/000210.jpg,D,train,0.872935,0.852070,0.054114,0.063801,137.81,2967.28,43.06,near_0_200
data/frames/D/000210.jpg,D,train,0.782139,0.378365,0.017333,0.015105,32.63,2967.28,181.89,near_0_200
data/frames/D/000210.jpg,D,train,0.858502,0.413333,0.049449,0.049027,105.90,2967.28,56.04,near_0_200
